None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
None, None, -1, 0, 0
300, 91, -1, 0, 0
300, 91, 40, 40, 0.0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
300, 91, -1, 0, 0
